id_usuario,fecha_registro,país,dispositivo,tipo_plan
user_2755,2025-05-09,Argentina,mobile,free
user_2756,2025-02-08,Mexico,mobile,paid
user_2757,2025-03-30,Colombia,mobile,paid
user_2758,2025-01-07,Mexico,mobile,paid
user_2759,2025-05-04,Colombia,desktop,paid
user_2760,2025-01-27,Argentina,desktop,free
user_2761,2025-03-17,Colombia,desktop,free
user_2762,2025-04-17,Mexico,mobile,paid
user_2763,2025-01-22,Mexico,mobile,paid
user_2764,2025-01-30,Colombia,desktop,free
user_2765,2025-02-06,Argentina,desktop,paid
user_2766,2025-03-31,Argentina,desktop,free
user_2767,2025-03-21,Argentina,mobile,free
user_2768,2025-03-29,Mexico,mobile,free
user_2769,2025-04-27,Argentina,mobile,paid
user_2770,2025-02-22,Mexico,desktop,paid
user_2771,2025-05-14,Mexico,desktop,free
user_2772,2025-05-04,Colombia,desktop,free
user_2773,2025-03-31,Colombia,mobile,free
user_2774,2025-05-02,Colombia,mobile,paid
user_2775,2025-01-25,Mexico,mobile,free
user_2776,2025-04-23,Mexico,mobile,free
user_2777,2025-04-26,Mexico,mobile,free
user_2778,2025-03-23,Colombia,mobile,paid
user_2779,2025-01-18,Argentina,mobile,free
user_2780,2025-03-18,Colombia,mobile,free
user_2781,2025-01-12,Argentina,mobile,free
user_2782,2025-01-30,Colombia,mobile,free
user_2783,2025-01-06,Colombia,desktop,free
user_2784,2025-03-29,Colombia,desktop,free
user_2785,2025-01-28,Mexico,desktop,free
user_2786,2025-02-12,Colombia,desktop,paid
user_2787,2025-03-04,Argentina,desktop,free
user_2788,2025-05-13,Colombia,mobile,free
user_2789,2025-02-14,Mexico,desktop,free
user_2790,2025-05-22,Colombia,mobile,free
user_2791,2025-02-10,Argentina,mobile,free
user_2792,2025-03-26,Mexico,desktop,free
user_2793,2025-05-24,Mexico,desktop,paid
user_2794,2025-04-20,Colombia,mobile,paid
user_2795,2025-04-29,Argentina,desktop,free
user_2796,2025-03-01,Mexico,mobile,free
user_2797,2025-04-14,Argentina,mobile,paid
user_2798,2025-02-17,Mexico,mobile,free
user_2799,2025-02-17,Argentina,mobile,free
user_2800,2025-04-21,Mexico,desktop,free
user_2801,2025-04-12,Mexico,mobile,free
user_2802,2025-01-08,Colombia,mobile,free
user_2803,2025-02-20,Mexico,mobile,free
user_2804,2025-04-26,Mexico,mobile,free
user_2805,2025-04-20,Colombia,mobile,paid
user_2806,2025-04-10,Colombia,mobile,paid
user_2807,2025-01-02,Colombia,desktop,free
user_2808,2025-02-24,Colombia,desktop,free
user_2809,2025-02-22,Argentina,mobile,paid
user_2810,2025-03-13,Mexico,mobile,paid
user_2811,2025-01-17,Mexico,desktop,free
user_2812,2025-05-28,Argentina,desktop,free
user_2813,2025-01-27,Colombia,desktop,free
user_2814,2025-05-18,Mexico,desktop,free
user_2815,2025-02-17,Mexico,desktop,free
user_2816,2025-04-04,Argentina,desktop,free
user_2817,2025-03-25,Mexico,desktop,free
user_2818,2025-02-20,Colombia,mobile,free
user_2819,2025-04-28,Argentina,mobile,free
user_2820,2025-01-30,Mexico,desktop,free
user_2821,2025-03-09,Argentina,mobile,paid
user_2822,2025-05-06,Mexico,desktop,free
user_2823,2025-05-16,Argentina,desktop,free
user_2824,2025-03-22,Argentina,desktop,paid
user_2825,2025-04-10,Mexico,desktop,free
user_2826,2025-04-11,Colombia,desktop,free
user_2827,2025-05-31,Colombia,desktop,free
user_2828,2025-01-30,Argentina,desktop,free
user_2829,2025-03-31,Argentina,desktop,free
user_2830,2025-04-01,Colombia,desktop,free
user_2831,2025-04-28,Mexico,desktop,paid
user_2832,2025-02-14,Colombia,desktop,free
user_2833,2025-03-18,Colombia,mobile,free
user_2834,2025-01-22,Argentina,mobile,free
user_2835,2025-02-04,Mexico,desktop,paid
user_2836,2025-03-22,Colombia,mobile,free
user_2837,2025-01-31,Argentina,mobile,free
user_2838,2025-03-03,Mexico,mobile,free
user_2839,2025-03-20,Argentina,desktop,paid
user_2840,2025-01-30,Argentina,desktop,free
user_2841,2025-02-16,Colombia,desktop,free
user_2842,2025-04-06,Colombia,mobile,free
user_2843,2025-02-06,Colombia,mobile,free
user_2844,2025-05-11,Argentina,mobile,free
user_2845,2025-04-10,Colombia,desktop,paid
user_2846,2025-04-18,Colombia,mobile,free
user_2847,2025-02-05,Argentina,mobile,paid
user_2848,2025-05-28,Argentina,mobile,free
user_2849,2025-04-09,Argentina,mobile,free
user_2850,2025-04-19,Colombia,mobile,free
user_2851,2025-02-17,Colombia,mobile,paid
user_2852,2025-05-05,Colombia,mobile,free
user_2853,2025-05-18,Colombia,desktop,free
user_2854,2025-02-14,Argentina,mobile,free
user_2855,2025-05-23,Colombia,desktop,free
user_2856,2025-02-12,Argentina,mobile,free
user_2857,2025-05-06,Argentina,mobile,free
user_2858,2025-03-15,Colombia,desktop,free
user_2859,2025-02-05,Mexico,desktop,free
user_2860,2025-02-17,Argentina,mobile,free
user_2861,2025-03-22,Argentina,desktop,free
user_2862,2025-04-26,Colombia,mobile,paid
user_2863,2025-01-14,Colombia,mobile,free
user_2864,2025-04-02,Argentina,desktop,free
user_2865,2025-01-03,Colombia,desktop,free
user_2866,2025-05-05,Argentina,mobile,paid
user_2867,2025-02-04,Mexico,desktop,free
user_2868,2025-02-19,Mexico,mobile,paid
user_2869,2025-04-09,Argentina,mobile,free
user_2870,2025-05-24,Argentina,desktop,paid
user_2871,2025-05-10,Mexico,desktop,free
user_2872,2025-05-07,Colombia,desktop,free
user_2873,2025-04-15,Colombia,desktop,free
user_2874,2025-05-06,Argentina,desktop,free
user_2875,2025-04-17,Mexico,desktop,paid
user_2876,2025-04-24,Argentina,mobile,free
user_2877,2025-05-06,Mexico,mobile,free
user_2878,2025-02-12,Argentina,desktop,paid
user_2879,2025-01-22,Colombia,mobile,free
user_2880,2025-05-25,Colombia,mobile,free
user_2881,2025-01-08,Colombia,desktop,free
user_2882,2025-02-26,Mexico,mobile,free
user_2883,2025-03-16,Mexico,mobile,free
user_2884,2025-01-09,Argentina,desktop,free
user_2885,2025-03-12,Argentina,desktop,paid
user_2886,2025-02-27,Argentina,mobile,free
user_2887,2025-05-18,Mexico,mobile,paid
user_2888,2025-03-15,Colombia,mobile,free
user_2889,2025-02-13,Argentina,desktop,free
user_2890,2025-04-28,Mexico,desktop,free
user_2891,2025-05-25,Colombia,desktop,free
user_2892,2025-05-07,Argentina,mobile,free
user_2893,2025-05-21,Argentina,desktop,free
user_2894,2025-05-11,Argentina,mobile,free
user_2895,2025-01-29,Mexico,mobile,free
user_2896,2025-05-27,Mexico,desktop,paid
user_2897,2025-01-30,Colombia,desktop,free
user_2898,2025-03-10,Mexico,desktop,free
user_2899,2025-05-20,Colombia,desktop,paid
user_2900,2025-04-04,Argentina,mobile,paid
user_2901,2025-05-19,Mexico,mobile,free
user_2902,2025-01-11,Mexico,mobile,free
user_2903,2025-04-23,Mexico,desktop,free
user_2904,2025-05-20,Argentina,desktop,free
user_2905,2025-02-25,Mexico,mobile,free
user_2906,2025-04-19,Argentina,desktop,paid
user_2907,2025-01-27,Argentina,mobile,paid
user_2908,2025-03-05,Mexico,desktop,free
user_2909,2025-03-18,Mexico,mobile,free
user_2910,2025-01-09,Mexico,desktop,free
user_2911,2025-04-26,Argentina,mobile,free
user_2912,2025-03-09,Argentina,mobile,paid
user_2913,2025-03-31,Colombia,mobile,paid
user_2914,2025-01-23,Colombia,mobile,free
user_2915,2025-04-23,Colombia,desktop,free
user_2916,2025-01-31,Argentina,mobile,free
user_2917,2025-03-02,Colombia,desktop,free
user_2918,2025-02-23,Mexico,mobile,free
user_2919,2025-05-31,Colombia,desktop,free
user_2920,2025-03-31,Argentina,mobile,free
user_2921,2025-04-20,Colombia,desktop,paid
user_2922,2025-02-12,Mexico,mobile,free
user_2923,2025-02-05,Mexico,mobile,free
user_2924,2025-02-22,Colombia,mobile,free
user_2925,2025-02-22,Colombia,desktop,free
user_2926,2025-01-16,Mexico,mobile,free
user_2927,2025-05-26,Argentina,desktop,free
user_2928,2025-03-31,Mexico,mobile,free
user_2929,2025-05-17,Argentina,desktop,free
user_2930,2025-03-13,Mexico,mobile,paid
user_2931,2025-05-18,Colombia,desktop,paid
user_2932,2025-02-13,Mexico,desktop,free
user_2933,2025-03-24,Mexico,desktop,free
user_2934,2025-03-16,Mexico,desktop,paid
user_2935,2025-03-16,Argentina,mobile,free
user_2936,2025-05-27,Colombia,mobile,free
user_2937,2025-03-10,Argentina,desktop,paid
user_2938,2025-05-12,Mexico,desktop,free
user_2939,2025-01-25,Argentina,mobile,free
user_2940,2025-02-04,Argentina,mobile,free
user_2941,2025-04-16,Colombia,desktop,paid
user_2942,2025-01-16,Mexico,mobile,free
user_2943,2025-03-12,Mexico,mobile,paid
user_2944,2025-02-02,Mexico,desktop,free
user_2945,2025-02-03,Colombia,mobile,paid
user_2946,2025-03-05,Colombia,desktop,free
user_2947,2025-02-07,Argentina,mobile,paid
user_2948,2025-03-24,Mexico,desktop,free
user_2949,2025-03-05,Mexico,mobile,paid
user_2950,2025-04-11,Colombia,mobile,free
user_2951,2025-05-06,Argentina,mobile,free
user_2952,2025-02-06,Mexico,desktop,free
user_2953,2025-05-28,Colombia,mobile,free
user_2954,2025-03-10,Argentina,mobile,free
user_2955,2025-04-17,Argentina,mobile,free
user_2956,2025-04-07,Argentina,desktop,free
user_2957,2025-04-26,Mexico,mobile,free
user_2958,2025-01-20,Colombia,desktop,free
user_2959,2025-01-24,Argentina,mobile,free
user_2960,2025-04-14,Colombia,desktop,free
user_2961,2025-05-12,Colombia,mobile,free
user_2962,2025-03-13,Argentina,desktop,free
user_2963,2025-04-05,Mexico,desktop,paid
user_2964,2025-04-27,Mexico,desktop,paid
user_2965,2025-05-05,Mexico,desktop,paid
user_2966,2025-03-25,Colombia,desktop,paid
user_2967,2025-05-29,Mexico,desktop,free
user_2968,2025-01-01,Argentina,mobile,free
user_2969,2025-01-24,Argentina,desktop,free
user_2970,2025-04-28,Mexico,mobile,paid
user_2971,2025-04-02,Colombia,desktop,paid
user_2972,2025-01-17,Argentina,desktop,paid
user_2973,2025-05-17,Colombia,mobile,free
user_2974,2025-04-12,Colombia,desktop,free
user_2975,2025-02-25,Colombia,desktop,paid
user_2976,2025-04-20,Argentina,mobile,free
user_2977,2025-02-24,Mexico,desktop,free
user_2978,2025-05-07,Colombia,mobile,free
user_2979,2025-03-10,Argentina,mobile,free
user_2980,2025-03-24,Mexico,desktop,paid
user_2981,2025-03-14,Colombia,desktop,free
user_2982,2025-03-28,Argentina,desktop,free
user_2983,2025-05-21,Colombia,desktop,free
user_2984,2025-05-28,Mexico,mobile,paid
user_2985,2025-02-03,Colombia,desktop,free
user_2986,2025-05-25,Mexico,desktop,paid
user_2987,2025-05-05,Colombia,desktop,free
user_2988,2025-03-29,Mexico,mobile,free
user_2989,2025-01-13,Colombia,desktop,free
user_2990,2025-01-12,Colombia,mobile,free
user_2991,2025-01-26,Argentina,desktop,paid
user_2992,2025-04-28,Mexico,desktop,free
user_2993,2025-01-05,Colombia,mobile,free
user_2994,2025-02-01,Argentina,mobile,paid
user_2995,2025-02-10,Argentina,desktop,free
user_2996,2025-04-23,Mexico,desktop,paid
user_2997,2025-04-27,Mexico,mobile,free
user_2998,2025-01-01,Colombia,desktop,free
user_2999,2025-04-20,Argentina,mobile,free
user_3000,2025-02-21,Argentina,desktop,free
user_3001,2025-02-03,Colombia,desktop,free
user_3002,2025-03-19,Colombia,desktop,free
user_3003,2025-02-10,Argentina,desktop,free
user_3004,2025-03-12,Mexico,desktop,free
user_3005,2025-01-24,Argentina,mobile,free
user_3006,2025-04-03,Mexico,mobile,free
user_3007,2025-03-06,Argentina,mobile,paid
user_3008,2025-01-22,Colombia,mobile,free
user_3009,2025-04-06,Argentina,mobile,paid
user_3010,2025-02-12,Argentina,mobile,paid
user_3011,2025-01-14,Argentina,desktop,free
user_3012,2025-04-12,Mexico,mobile,paid
user_3013,2025-03-20,Colombia,mobile,paid
user_3014,2025-03-01,Mexico,desktop,free
user_3015,2025-04-20,Argentina,mobile,free
user_3016,2025-01-24,Colombia,mobile,paid
user_3017,2025-01-25,Argentina,mobile,free
user_3018,2025-01-01,Colombia,mobile,free
user_3019,2025-02-24,Mexico,desktop,free
user_3020,2025-05-03,Argentina,mobile,paid
user_3021,2025-01-20,Mexico,desktop,paid
user_3022,2025-02-03,Argentina,desktop,free
user_3023,2025-02-27,Mexico,desktop,free
user_3024,2025-05-13,Argentina,desktop,free
user_3025,2025-04-24,Colombia,mobile,free
user_3026,2025-01-03,Argentina,desktop,paid
user_3027,2025-01-03,Argentina,mobile,free
user_3028,2025-03-29,Colombia,desktop,free
user_3029,2025-01-31,Mexico,mobile,paid
user_3030,2025-04-19,Argentina,mobile,free
user_3031,2025-02-03,Argentina,mobile,free
user_3032,2025-05-03,Colombia,desktop,free
user_3033,2025-01-19,Mexico,mobile,free
user_3034,2025-02-28,Mexico,desktop,free
user_3035,2025-04-09,Mexico,desktop,free
user_3036,2025-01-23,Mexico,mobile,free
user_3037,2025-01-27,Mexico,desktop,free
user_3038,2025-01-27,Colombia,mobile,free
user_3039,2025-03-22,Argentina,desktop,free
user_3040,2025-04-05,Colombia,desktop,free
user_3041,2025-03-18,Colombia,mobile,free
user_3042,2025-02-05,Colombia,mobile,free
user_3043,2025-04-08,Mexico,desktop,free
user_3044,2025-02-04,Mexico,mobile,free
user_3045,2025-02-06,Colombia,desktop,paid
user_3046,2025-01-18,Mexico,desktop,free
user_3047,2025-05-16,Argentina,mobile,paid
user_3048,2025-05-25,Colombia,mobile,free
user_3049,2025-01-03,Colombia,desktop,paid
user_3050,2025-02-12,Mexico,mobile,free
user_3051,2025-04-23,Mexico,desktop,free
user_3052,2025-03-31,Mexico,desktop,free
user_3053,2025-02-24,Argentina,mobile,free
user_3054,2025-02-08,Mexico,desktop,free
user_3055,2025-04-16,Argentina,desktop,free
user_3056,2025-04-24,Mexico,mobile,free
user_3057,2025-02-25,Mexico,mobile,free
user_3058,2025-01-23,Argentina,mobile,free
user_3059,2025-01-26,Colombia,desktop,free
user_3060,2025-02-05,Colombia,desktop,free
user_3061,2025-02-01,Argentina,mobile,paid
user_3062,2025-05-31,Colombia,mobile,paid
user_3063,2025-04-09,Colombia,mobile,free
user_3064,2025-03-31,Colombia,mobile,free
user_3065,2025-04-20,Mexico,mobile,free
user_3066,2025-03-22,Argentina,desktop,free
user_3067,2025-02-05,Mexico,desktop,free
user_3068,2025-03-05,Colombia,mobile,free
user_3069,2025-03-12,Colombia,desktop,paid
user_3070,2025-01-22,Colombia,desktop,free
user_3071,2025-03-05,Argentina,desktop,free
user_3072,2025-05-22,Mexico,mobile,free
user_3073,2025-03-14,Colombia,desktop,free
user_3074,2025-01-07,Argentina,mobile,free
user_3075,2025-03-19,Colombia,desktop,free
user_3076,2025-02-22,Argentina,mobile,free
user_3077,2025-05-13,Colombia,mobile,free
user_3078,2025-05-11,Argentina,mobile,free
user_3079,2025-02-18,Colombia,desktop,free
user_3080,2025-04-11,Colombia,desktop,free
user_3081,2025-03-17,Colombia,desktop,free
user_3082,2025-01-14,Colombia,desktop,free
user_3083,2025-03-03,Argentina,desktop,free
user_3084,2025-05-07,Colombia,desktop,free
user_3085,2025-04-09,Mexico,desktop,free
user_3086,2025-01-29,Argentina,desktop,free
user_3087,2025-03-03,Mexico,mobile,free
user_3088,2025-05-08,Argentina,desktop,free
user_3089,2025-01-19,Colombia,mobile,free
user_3090,2025-05-16,Mexico,desktop,free
user_3091,2025-01-04,Mexico,mobile,paid
user_3092,2025-04-03,Argentina,mobile,free
user_3093,2025-03-23,Mexico,desktop,paid
user_3094,2025-02-03,Colombia,desktop,paid
user_3095,2025-04-10,Mexico,mobile,free
user_3096,2025-05-26,Argentina,mobile,paid
user_3097,2025-04-18,Mexico,desktop,free
user_3098,2025-04-04,Colombia,desktop,free
user_3099,2025-05-20,Argentina,desktop,free
user_3100,2025-02-14,Colombia,desktop,paid
user_3101,2025-05-01,Colombia,desktop,free
user_3102,2025-01-19,Colombia,desktop,free
user_3103,2025-01-05,Mexico,desktop,free
user_3104,2025-05-31,Colombia,desktop,free
user_3105,2025-01-18,Argentina,mobile,free
user_3106,2025-01-04,Mexico,desktop,free
user_3107,2025-03-09,Mexico,mobile,free
user_3108,2025-02-25,Mexico,mobile,paid
user_3109,2025-01-11,Mexico,desktop,free
user_3110,2025-01-16,Colombia,desktop,free
user_3111,2025-04-12,Argentina,mobile,paid
user_3112,2025-05-10,Argentina,desktop,free
user_3113,2025-03-15,Argentina,desktop,free
user_3114,2025-05-09,Mexico,mobile,free
user_3115,2025-04-17,Argentina,desktop,free
user_3116,2025-04-19,Mexico,desktop,free
user_3117,2025-04-13,Colombia,desktop,free
user_3118,2025-01-22,Mexico,desktop,free
user_3119,2025-05-18,Colombia,mobile,paid
user_3120,2025-05-18,Mexico,desktop,paid
user_3121,2025-02-09,Mexico,desktop,free
user_3122,2025-03-13,Colombia,desktop,paid
user_3123,2025-01-22,Argentina,mobile,free
user_3124,2025-03-21,Mexico,mobile,free
user_3125,2025-01-21,Mexico,desktop,free
user_3126,2025-05-11,Argentina,mobile,free
user_3127,2025-02-22,Mexico,mobile,paid
user_3128,2025-02-09,Mexico,mobile,free
user_3129,2025-05-18,Argentina,desktop,free
user_3130,2025-03-25,Mexico,desktop,free
user_3131,2025-04-11,Argentina,mobile,free
user_3132,2025-05-31,Mexico,mobile,free
user_3133,2025-01-17,Colombia,mobile,free
user_3134,2025-03-21,Mexico,desktop,free
user_3135,2025-04-22,Colombia,desktop,paid
user_3136,2025-03-03,Argentina,desktop,free
user_3137,2025-01-15,Mexico,desktop,free
user_3138,2025-03-04,Colombia,desktop,paid
user_3139,2025-01-23,Colombia,desktop,free
user_3140,2025-04-22,Argentina,desktop,free
user_3141,2025-01-30,Argentina,desktop,free
user_3142,2025-04-27,Mexico,mobile,free
user_3143,2025-01-15,Mexico,desktop,free
user_3144,2025-03-21,Mexico,desktop,paid
user_3145,2025-02-14,Mexico,desktop,paid
user_3146,2025-01-31,Colombia,desktop,free
user_3147,2025-01-04,Mexico,mobile,free
user_3148,2025-02-05,Argentina,mobile,free
user_3149,2025-01-03,Argentina,desktop,free
user_3150,2025-02-11,Mexico,mobile,free
user_3151,2025-05-08,Colombia,mobile,free
user_3152,2025-03-30,Argentina,mobile,free
user_3153,2025-05-14,Argentina,mobile,free
user_3154,2025-05-13,Colombia,desktop,free
user_3155,2025-03-08,Argentina,desktop,free
user_3156,2025-02-12,Colombia,mobile,paid
user_3157,2025-04-06,Mexico,desktop,free
user_3158,2025-02-02,Colombia,desktop,free
user_3159,2025-03-10,Mexico,desktop,paid
user_3160,2025-01-31,Colombia,desktop,free
user_3161,2025-01-08,Colombia,desktop,paid
user_3162,2025-03-27,Colombia,desktop,free
user_3163,2025-04-20,Colombia,desktop,free
user_3164,2025-03-11,Mexico,desktop,free
user_3165,2025-05-15,Mexico,mobile,paid
user_3166,2025-01-17,Colombia,desktop,free
user_3167,2025-03-09,Argentina,mobile,free
user_3168,2025-05-28,Argentina,mobile,free
user_3169,2025-01-20,Mexico,desktop,free
user_3170,2025-05-08,Colombia,desktop,free
user_3171,2025-04-27,Mexico,desktop,free
user_3172,2025-05-11,Colombia,mobile,free
user_3173,2025-04-03,Mexico,desktop,free
user_3174,2025-01-15,Colombia,mobile,free
user_3175,2025-05-08,Mexico,mobile,paid
user_3176,2025-05-26,Mexico,desktop,paid
user_3177,2025-02-12,Argentina,desktop,free
user_3178,2025-04-05,Argentina,desktop,free
user_3179,2025-02-10,Colombia,mobile,free
user_3180,2025-03-07,Colombia,desktop,paid
user_3181,2025-01-27,Argentina,mobile,free
user_3182,2025-05-27,Colombia,desktop,free
user_3183,2025-01-30,Mexico,mobile,free
user_3184,2025-02-28,Argentina,mobile,free
user_3185,2025-05-11,Colombia,desktop,free
user_3186,2025-01-01,Colombia,desktop,free
user_3187,2025-01-12,Colombia,desktop,free
user_3188,2025-01-04,Mexico,mobile,free
user_3189,2025-03-04,Argentina,desktop,free
user_3190,2025-01-12,Argentina,desktop,paid
user_3191,2025-05-01,Mexico,mobile,free
user_3192,2025-04-04,Colombia,mobile,free
user_3193,2025-04-09,Argentina,mobile,free
user_3194,2025-02-08,Argentina,desktop,paid
user_3195,2025-02-15,Colombia,mobile,free
user_3196,2025-01-10,Colombia,desktop,paid
user_3197,2025-05-22,Colombia,mobile,free
user_3198,2025-04-18,Argentina,desktop,free
user_3199,2025-02-27,Argentina,mobile,free
user_3200,2025-03-24,Argentina,desktop,free
user_3201,2025-03-05,Mexico,desktop,free
user_3202,2025-04-17,Colombia,desktop,paid
user_3203,2025-03-23,Mexico,desktop,free
user_3204,2025-03-11,Argentina,mobile,free
user_3205,2025-01-20,Argentina,desktop,free
user_3206,2025-05-27,Argentina,desktop,free
user_3207,2025-04-06,Argentina,desktop,free
user_3208,2025-01-31,Argentina,mobile,paid
user_3209,2025-05-09,Argentina,mobile,paid
user_3210,2025-01-14,Mexico,mobile,free
user_3211,2025-02-15,Colombia,desktop,free
user_3212,2025-02-27,Argentina,desktop,free
user_3213,2025-05-13,Argentina,mobile,free
user_3214,2025-01-12,Colombia,desktop,free
user_3215,2025-04-13,Colombia,desktop,paid
user_3216,2025-01-18,Colombia,mobile,free
user_3217,2025-04-30,Mexico,desktop,paid
user_3218,2025-03-14,Mexico,mobile,free
user_3219,2025-03-21,Colombia,mobile,paid
user_3220,2025-03-25,Argentina,desktop,free
user_3221,2025-01-23,Mexico,desktop,paid
user_3222,2025-05-22,Argentina,mobile,paid
