id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,categoria_producto,cantidad,precio_unitario,monto_descuento,monto_total,es_devolucion
Order_3354,User_3390,2025-02-20,Mexico,Desktop,Social,Vacuum-Pro-Black,Hogar,2.0,120.45,5.0,235.9,False
Order_3355,User_2376,2025-03-23,Argentina,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,395.84,0.0,791.69,False
Order_3356,User_2908,2025-02-03,Mexico,Desktop,Organic,Blender-Xl-Red,Hogar,1.0,400.82,0.0,400.82,False
Order_3357,User_4383,2025-05-05,Colombia,Desktop,Paid_Search,Blender-Xl-Red,Hogar,2.0,70.54,0.0,141.09,False
Order_3358,User_6221,2025-06-06,Argentina,Mobile,Social,Sneakers-Urban-42,Moda,2.0,95.02,5.0,185.05,False
Order_3359,User_374,2025-06-10,Colombia,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,1.0,374.51,5.0,369.51,False
Order_3360,User_6821,2025-06-23,Argentina,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,147.93,10.0,137.93,False
Order_3361,User_2941,2025-01-17,Colombia,Desktop,Organic,Blender-Xl-Red,Hogar,1.0,280.8,10.0,270.8,False
Order_3362,User_767,2025-01-03,Mexico,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,411.83,5.0,818.66,False
Order_3363,User_6497,2025-01-14,Colombia,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,85.4,0.0,85.4,False
Order_3364,User_7565,2025-01-24,Mexico,Mobile,Organic,Phone-Pro-128Gb,Electronica,1.0,389.2,15.0,374.2,False
Order_3365,User_1223,2025-04-02,Colombia,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,281.14,0.0,281.14,False
Order_3366,User_4128,2025-02-08,Mexico,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,219.5,10.0,209.5,False
Order_3367,User_4637,2025-03-20,Argentina,Mobile,Social,Vacuum-Pro-Black,Hogar,1.0,390.78,0.0,390.78,False
Order_3368,User_3757,2025-04-03,Colombia,Mobile,Social,Laptop-Gaming-16Gb,Electronica,1.0,285.64,0.0,285.64,False
Order_3369,User_1318,2025-03-22,Argentina,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,452.9,0.0,452.9,False
Order_3370,User_3453,2025-04-25,Mexico,Desktop,Organic,Jacket-Winter-M,Moda,2.0,107.82,15.0,200.65,False
Order_3371,User_3036,2025-06-30,Mexico,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,303.81,15.0,288.81,False
Order_3372,User_297,2025-03-19,Mexico,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,2.0,463.59,0.0,927.18,False
Order_3373,User_7426,2025-05-24,Mexico,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,249.85,0.0,249.85,False
Order_3374,User_658,2025-02-08,Mexico,Mobile,Organic,Tablet-Standard-64Gb,Electronica,2.0,215.57,15.0,416.13,False
Order_3375,User_4562,2025-01-31,Colombia,Desktop,Organic,Tablet-Standard-64Gb,Electronica,1.0,399.48,10.0,389.48,False
Order_3376,User_6108,2025-06-08,Argentina,Mobile,Social,Tablet-Standard-64Gb,Electronica,1.0,244.53,0.0,244.53,False
Order_3377,User_4355,2025-05-24,Argentina,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,494.99,0.0,494.99,False
Order_3378,User_881,2025-05-01,Colombia,Mobile,Social,Phone-Pro-128Gb,Electronica,1.0,108.25,10.0,98.25,False
Order_3379,User_5742,2025-03-13,Mexico,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,165.8,0.0,165.8,False
Order_3380,User_1612,2025-03-05,Mexico,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,273.96,5.0,542.93,False
Order_3381,User_1086,2025-06-19,Colombia,Mobile,Paid_Search,Blender-Xl-Red,Hogar,1.0,253.95,5.0,248.95,False
Order_3382,User_6535,2025-04-24,Mexico,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,365.79,10.0,355.79,False
Order_3383,User_2161,2025-01-11,Argentina,Desktop,Organic,Sneakers-Urban-42,Moda,2.0,498.33,0.0,996.67,False
Order_3384,User_2005,2025-04-08,Colombia,Mobile,Social,Laptop-Gaming-16Gb,Electronica,1.0,239.13,0.0,239.13,False
Order_3385,User_7560,2025-05-03,Mexico,Desktop,Organic,Blender-Xl-Red,Hogar,1.0,393.88,0.0,393.88,False
Order_3386,User_6272,2025-01-06,Argentina,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,246.15,10.0,482.29,False
Order_3387,User_3046,2025-04-03,Mexico,Desktop,Organic,Jacket-Winter-M,Moda,2.0,456.18,0.0,912.37,False
Order_3388,User_3434,2025-05-30,Colombia,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,172.8,0.0,172.8,False
Order_3389,User_5258,2025-04-25,Colombia,Mobile,Organic,Sneakers-Urban-42,Moda,1.0,65.82,0.0,65.82,False
Order_3390,User_5758,2025-05-06,Mexico,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,144.06,0.0,288.13,False
Order_3391,User_4241,2025-05-26,Colombia,Desktop,Social,Tablet-Standard-64Gb,Electronica,2.0,368.61,0.0,737.22,False
Order_3392,User_3886,2025-03-28,Argentina,Mobile,Paid_Search,Blender-Xl-Red,Hogar,1.0,31.76,0.0,31.76,False
Order_3393,User_1921,2025-04-05,Mexico,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,59.01,15.0,44.01,False
Order_3394,User_434,2025-02-04,Colombia,Desktop,Organic,Vacuum-Pro-Black,Hogar,2.0,119.94,15.0,224.87,False
Order_3395,User_3167,2025-06-23,Argentina,Mobile,Organic,Vacuum-Pro-Black,Hogar,2.0,324.14,0.0,648.28,False
Order_3396,User_385,2025-02-08,Mexico,Mobile,Social,Vacuum-Pro-Black,Hogar,1.0,467.24,0.0,467.24,False
Order_3397,User_3745,2025-06-21,Argentina,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,488.72,0.0,488.72,False
Order_3398,User_389,2025-06-12,Colombia,Desktop,Organic,Sneakers-Urban-42,Moda,1.0,121.27,0.0,121.27,False
Order_3399,User_6166,2025-01-22,Mexico,Mobile,Organic,Sneakers-Urban-42,Moda,1.0,24.61,0.0,24.61,False
Order_3400,User_5649,2025-05-07,Argentina,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,268.54,0.0,537.08,False
Order_3401,User_3354,2025-06-01,Argentina,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,478.65,0.0,478.65,False
Order_3402,User_6162,2025-02-13,Colombia,Desktop,Paid_Search,Blender-Xl-Red,Hogar,1.0,256.97,5.0,251.97,False
Order_3403,User_4205,2025-03-06,Mexico,Desktop,Social,Phone-Pro-128Gb,Electronica,1.0,238.99,10.0,228.99,False
Order_3404,User_4776,2025-03-13,Colombia,Mobile,Social,Tablet-Standard-64Gb,Electronica,2.0,430.14,0.0,860.29,False
Order_3405,User_5369,2025-01-07,Argentina,Desktop,Organic,Sneakers-Urban-42,Moda,2.0,464.24,0.0,928.48,False
Order_3406,User_3851,2025-02-12,Mexico,Mobile,Organic,Vacuum-Pro-Black,Hogar,2.0,21.73,0.0,43.47,False
Order_3407,User_7743,2025-03-03,Argentina,Mobile,Paid_Search,Blender-Xl-Red,Hogar,1.0,205.74,5.0,200.74,False
Order_3408,User_2498,2025-03-09,Argentina,Mobile,Social,Phone-Pro-128Gb,Electronica,2.0,86.28,0.0,172.57,False
Order_3409,User_745,2025-04-21,Mexico,Desktop,Social,Sneakers-Urban-42,Moda,2.0,187.68,0.0,375.35,False
Order_3410,User_7626,2025-03-11,Argentina,Desktop,Organic,Laptop-Gaming-16Gb,Electronica,1.0,210.87,5.0,205.87,False
Order_3411,User_467,2025-06-18,Colombia,Mobile,Organic,Jacket-Winter-M,Moda,1.0,419.73,0.0,419.73,False
Order_3412,User_5462,2025-01-21,Colombia,Desktop,Organic,Tablet-Standard-64Gb,Electronica,1.0,398.29,0.0,398.29,False
Order_3413,User_4823,2025-01-09,Mexico,Desktop,Organic,Sneakers-Urban-42,Moda,2.0,123.82,0.0,247.65,False
Order_3414,User_2034,2025-06-09,Colombia,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,257.81,15.0,500.62,False
Order_3415,User_6292,2025-05-27,Argentina,Desktop,Organic,Phone-Pro-128Gb,Electronica,2.0,487.6,10.0,965.21,False
Order_3416,User_385,2025-04-08,Mexico,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,319.61,0.0,319.61,False
Order_3417,User_4434,2025-05-01,Mexico,Mobile,Social,Phone-Pro-128Gb,Electronica,2.0,105.42,15.0,195.84,False
Order_3418,User_4532,2025-01-10,Argentina,Desktop,Organic,Phone-Pro-128Gb,Electronica,2.0,93.95,0.0,187.9,False
Order_3419,User_2001,2025-03-11,Mexico,Mobile,Social,Sneakers-Urban-42,Moda,2.0,117.71,0.0,235.43,False
Order_3420,User_5091,2025-03-27,Mexico,Mobile,Social,Phone-Pro-128Gb,Electronica,2.0,290.24,0.0,580.48,False
Order_3421,User_1815,2025-05-12,Colombia,Mobile,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,98.31,0.0,196.62,False
Order_3422,User_595,2025-04-19,Colombia,Mobile,Organic,Jacket-Winter-M,Moda,1.0,435.11,0.0,435.11,False
Order_3423,User_2300,2025-03-29,Colombia,Desktop,Social,Blender-Xl-Red,Hogar,2.0,413.14,10.0,816.28,False
Order_3424,User_4176,2025-03-30,Colombia,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,84.18,0.0,168.36,False
Order_3425,User_3632,2025-05-22,Colombia,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,472.27,15.0,457.27,False
Order_3426,User_4204,2025-03-14,Argentina,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,396.67,0.0,396.67,False
Order_3427,User_6668,2025-04-26,Mexico,Desktop,Organic,Phone-Pro-128Gb,Electronica,1.0,485.48,0.0,485.48,False
Order_3428,User_954,2025-01-22,Argentina,Desktop,Social,Tablet-Standard-64Gb,Electronica,2.0,158.07,0.0,316.14,False
Order_3429,User_5627,2025-03-23,Mexico,Mobile,Social,Blender-Xl-Red,Hogar,2.0,418.74,0.0,837.47,False
Order_3430,User_6762,2025-01-30,Mexico,Desktop,Organic,Blender-Xl-Red,Hogar,1.0,119.38,0.0,119.38,False
Order_3431,User_1964,2025-02-02,Mexico,Desktop,Social,Phone-Pro-128Gb,Electronica,1.0,274.33,5.0,269.33,False
Order_3432,User_6316,2025-01-28,Argentina,Desktop,Organic,Phone-Pro-128Gb,Electronica,1.0,463.14,15.0,448.14,False
Order_3433,User_6119,2025-02-15,Mexico,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,252.69,0.0,252.69,False
Order_3434,User_2607,2025-02-09,Argentina,Mobile,Organic,Vacuum-Pro-Black,Hogar,1.0,56.23,0.0,56.23,False
Order_3435,User_5664,2025-03-02,Mexico,Desktop,Social,Phone-Pro-128Gb,Electronica,2.0,70.15,15.0,125.31,False
Order_3436,User_116,2025-01-20,Argentina,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,333.7,0.0,333.7,False
Order_3437,User_4951,2025-01-04,Argentina,Desktop,Organic,Sneakers-Urban-42,Moda,1.0,212.61,0.0,212.61,False
Order_3438,User_7014,2025-03-29,Colombia,Desktop,Organic,Tablet-Standard-64Gb,Electronica,2.0,231.8,0.0,463.6,False
Order_3439,User_7783,2025-06-08,Colombia,Desktop,Organic,Laptop-Gaming-16Gb,Electronica,1.0,369.88,5.0,364.88,False
Order_3440,User_7759,2025-05-30,Mexico,Desktop,Organic,Vacuum-Pro-Black,Hogar,1.0,436.22,10.0,426.22,False
Order_3441,User_3443,2025-04-28,Mexico,Desktop,Paid_Search,Sneakers-Urban-42,Moda,1.0,478.38,5.0,473.38,False
Order_3442,User_7750,2025-03-26,Mexico,Desktop,Paid_Search,Blender-Xl-Red,Hogar,2.0,478.5,10.0,947.01,False
Order_3443,User_5073,2025-01-28,Argentina,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,417.37,5.0,412.37,False
Order_3444,User_7966,2025-01-15,Argentina,Desktop,Social,Laptop-Gaming-16Gb,Electronica,2.0,60.19,5.0,115.39,False
Order_3445,User_5407,2025-02-21,Argentina,Mobile,Social,Sneakers-Urban-42,Moda,2.0,491.47,5.0,977.94,False
Order_3446,User_3986,2025-01-21,Mexico,Mobile,Social,Laptop-Gaming-16Gb,Electronica,1.0,288.96,0.0,288.96,False
Order_3447,User_2660,2025-01-24,Mexico,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,98.88,5.0,192.75,False
Order_3448,User_3024,2025-06-25,Argentina,Desktop,Organic,Phone-Pro-128Gb,Electronica,2.0,250.53,5.0,496.07,False
Order_3449,User_1503,2025-01-13,Argentina,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,67.06,0.0,67.06,False
Order_3450,User_3742,2025-04-10,Argentina,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,38.05,0.0,38.05,False
Order_3451,User_5379,2025-05-16,Argentina,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,441.58,5.0,878.15,False
Order_3452,User_7161,2025-02-20,Mexico,Desktop,Paid_Search,Blender-Xl-Red,Hogar,1.0,367.08,0.0,367.08,False
Order_3453,User_4984,2025-05-07,Mexico,Mobile,Organic,Tablet-Standard-64Gb,Electronica,1.0,83.65,10.0,73.65,False
Order_3454,User_3303,2025-02-17,Colombia,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,364.96,10.0,354.96,False
Order_3455,User_3930,2025-06-23,Argentina,Desktop,Paid_Search,Jacket-Winter-M,Moda,2.0,88.07,5.0,171.14,False
Order_3456,User_2819,2025-01-16,Argentina,Mobile,Organic,Blender-Xl-Red,Hogar,2.0,126.51,0.0,253.02,False
Order_3457,User_6331,2025-05-10,Colombia,Desktop,Social,Vacuum-Pro-Black,Hogar,2.0,208.17,5.0,411.34,False
Order_3458,User_2782,2025-02-15,Colombia,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,425.1,10.0,840.2,False
Order_3459,User_414,2025-03-09,Argentina,Mobile,Social,Blender-Xl-Red,Hogar,1.0,66.2,5.0,61.2,False
Order_3460,User_7455,2025-05-19,Argentina,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,45.94,15.0,30.94,False
Order_3461,User_7166,2025-02-18,Colombia,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,424.23,0.0,424.23,False
Order_3462,User_7854,2025-06-29,Argentina,Mobile,Social,Sneakers-Urban-42,Moda,2.0,414.7,0.0,829.4,False
Order_3463,User_6835,2025-02-18,Argentina,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,130.94,10.0,251.88,False
Order_3464,User_249,2025-03-24,Colombia,Desktop,Social,Sneakers-Urban-42,Moda,1.0,127.72,5.0,122.72,False
Order_3465,User_3653,2025-02-28,Argentina,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,216.19,15.0,417.37,False
Order_3466,User_2520,2025-06-12,Mexico,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,131.95,15.0,116.95,False
Order_3467,User_2768,2025-03-17,Mexico,Mobile,Organic,Sneakers-Urban-42,Moda,1.0,78.05,0.0,78.05,False
Order_3468,User_5247,2025-05-10,Mexico,Mobile,Organic,Blender-Xl-Red,Hogar,2.0,419.74,0.0,839.47,False
Order_3469,User_6967,2025-02-25,Mexico,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,2.0,224.43,0.0,448.87,False
Order_3470,User_6549,2025-03-30,Mexico,Desktop,Organic,Phone-Pro-128Gb,Electronica,2.0,431.73,0.0,863.46,False
Order_3471,User_5521,2025-05-16,Argentina,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,495.33,5.0,985.67,False
Order_3472,User_2005,2025-06-24,Colombia,Mobile,Organic,Tablet-Standard-64Gb,Electronica,2.0,362.13,5.0,719.27,False
Order_3473,User_6929,2025-02-11,Colombia,Desktop,Social,Sneakers-Urban-42,Moda,2.0,328.75,5.0,652.51,False
Order_3474,User_6040,2025-01-17,Argentina,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,147.28,10.0,137.28,False
Order_3475,User_3244,2025-01-16,Argentina,Mobile,Organic,Jacket-Winter-M,Moda,1.0,478.18,0.0,478.18,False
Order_3476,User_7032,2025-04-21,Argentina,Desktop,Social,Phone-Pro-128Gb,Electronica,1.0,414.0,0.0,414.0,False
Order_3477,User_163,2025-04-25,Mexico,Mobile,Social,Laptop-Gaming-16Gb,Electronica,1.0,461.46,10.0,451.46,False
Order_3478,User_4394,2025-06-22,Argentina,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,1.0,436.18,0.0,436.18,False
Order_3479,User_2849,2025-05-31,Argentina,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,396.23,0.0,792.47,False
Order_3480,User_1208,2025-04-03,Argentina,Mobile,Social,Vacuum-Pro-Black,Hogar,1.0,251.51,0.0,251.51,False
Order_3481,User_5512,2025-06-05,Argentina,Desktop,Organic,Laptop-Gaming-16Gb,Electronica,2.0,57.97,5.0,110.94,False
Order_3482,User_889,2025-01-17,Colombia,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,258.36,0.0,516.72,False
Order_3483,User_3927,2025-03-23,Mexico,Desktop,Organic,Laptop-Gaming-16Gb,Electronica,2.0,91.02,10.0,172.04,False
Order_3484,User_1277,2025-05-03,Colombia,Mobile,Organic,Tablet-Standard-64Gb,Electronica,1.0,475.1,0.0,475.1,False
Order_3485,User_4803,2025-03-18,Mexico,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,60.73,5.0,116.46,False
Order_3486,User_3123,2025-03-22,Argentina,Mobile,Social,Jacket-Winter-M,Moda,1.0,67.06,15.0,52.06,False
Order_3487,User_4652,2025-02-18,Colombia,Mobile,Social,Tablet-Standard-64Gb,Electronica,2.0,256.13,0.0,512.26,False
Order_3488,User_7479,2025-02-13,Mexico,Mobile,Organic,Blender-Xl-Red,Hogar,2.0,241.83,15.0,468.66,False
Order_3489,User_4851,2025-04-01,Mexico,Mobile,Social,Phone-Pro-128Gb,Electronica,1.0,333.06,15.0,318.06,False
Order_3490,User_7414,2025-04-29,Colombia,Desktop,Organic,Vacuum-Pro-Black,Hogar,2.0,402.32,0.0,804.64,False
Order_3491,User_1589,2025-04-14,Colombia,Mobile,Paid_Search,Blender-Xl-Red,Hogar,2.0,146.84,0.0,293.67,False
Order_3492,User_1420,2025-04-29,Mexico,Mobile,Organic,Laptop-Gaming-16Gb,Electronica,1.0,180.6,0.0,180.6,False
Order_3493,User_6779,2025-02-06,Mexico,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,212.93,15.0,197.93,False
Order_3494,User_3586,2025-04-09,Mexico,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,225.54,0.0,225.54,False
Order_3495,User_826,2025-01-07,Colombia,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,335.81,10.0,325.81,False
Order_3496,User_5454,2025-03-23,Colombia,Desktop,Social,Phone-Pro-128Gb,Electronica,1.0,127.47,0.0,127.47,False
Order_3497,User_5409,2025-06-11,Argentina,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,256.89,5.0,508.78,False
Order_3498,User_5811,2025-04-04,Argentina,Mobile,Social,Sneakers-Urban-42,Moda,1.0,226.02,10.0,216.02,False
Order_3499,User_2917,2025-06-19,Colombia,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,422.87,5.0,840.74,False
Order_3500,User_943,2025-02-08,Mexico,Mobile,Social,Phone-Pro-128Gb,Electronica,1.0,323.22,15.0,308.22,False
Order_3501,User_1826,2025-02-17,Colombia,Desktop,Organic,Sneakers-Urban-42,Moda,1.0,101.07,0.0,101.07,False
Order_3502,User_7396,2025-01-05,Colombia,Desktop,Social,Phone-Pro-128Gb,Electronica,2.0,294.91,15.0,574.83,False
Order_3503,User_5672,2025-02-08,Colombia,Desktop,Social,Blender-Xl-Red,Hogar,1.0,221.51,0.0,221.51,False
Order_3504,User_474,2025-02-20,Colombia,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,289.59,0.0,289.59,False
Order_3505,User_1693,2025-04-11,Mexico,Desktop,Social,Phone-Pro-128Gb,Electronica,2.0,203.95,0.0,407.9,False
Order_3506,User_6655,2025-05-21,Mexico,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,251.27,5.0,497.55,False
Order_3507,User_5604,2025-02-18,Colombia,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,339.88,10.0,669.77,False
Order_3508,User_1198,2025-05-08,Colombia,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,410.85,5.0,405.85,False
Order_3509,User_6864,2025-02-10,Colombia,Desktop,Organic,Vacuum-Pro-Black,Hogar,1.0,44.65,5.0,39.65,False
Order_3510,User_5725,2025-06-20,Argentina,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,331.65,5.0,326.65,False
Order_3511,User_3946,2025-01-28,Colombia,Desktop,Social,Jacket-Winter-M,Moda,1.0,231.23,0.0,231.23,False
Order_3512,User_6445,2025-03-24,Mexico,Desktop,Paid_Search,Jacket-Winter-M,Moda,1.0,284.82,0.0,284.82,False
Order_3513,User_5612,2025-06-05,Colombia,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,301.93,15.0,286.93,False
Order_3514,User_2632,2025-03-02,Argentina,Desktop,Paid_Search,Blender-Xl-Red,Hogar,2.0,344.4,15.0,673.8,False
Order_3515,User_1110,2025-05-07,Colombia,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,317.6,5.0,312.6,False
Order_3516,User_276,2025-04-17,Colombia,Mobile,Social,Blender-Xl-Red,Hogar,2.0,162.85,15.0,310.69,False
Order_3517,User_2605,2025-03-20,Mexico,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,266.53,5.0,261.53,False
Order_3518,User_1435,2025-03-28,Argentina,Desktop,Paid_Search,Sneakers-Urban-42,Moda,1.0,177.31,5.0,172.31,False
Order_3519,User_2678,2025-06-25,Mexico,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,30.11,0.0,60.21,False
Order_3520,User_3758,2025-06-06,Argentina,Desktop,Social,Laptop-Gaming-16Gb,Electronica,2.0,318.1,0.0,636.2,False
Order_3523,User_4021,2025-06-26,Colombia,Mobile,Organic,Blender-Xl-Red,Hogar,2.0,166.91,0.0,333.82,False
Order_3524,User_1284,2025-04-05,Mexico,Desktop,Social,Vacuum-Pro-Black,Hogar,2.0,425.75,10.0,841.5,False
Order_3525,User_1345,2025-05-02,Argentina,Desktop,Organic,Tablet-Standard-64Gb,Electronica,2.0,80.2,0.0,160.39,False
Order_3526,User_1445,2025-04-25,Colombia,Desktop,Organic,Tablet-Standard-64Gb,Electronica,2.0,105.59,0.0,211.18,False
Order_3527,User_512,2025-03-05,Colombia,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,204.23,5.0,403.46,False
Order_3528,User_4646,2025-03-25,Mexico,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,174.76,5.0,344.53,False
Order_3529,User_4158,2025-03-22,Colombia,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,458.06,5.0,453.06,False
Order_3530,User_2041,2025-05-02,Mexico,Desktop,Paid_Search,Blender-Xl-Red,Hogar,1.0,265.41,10.0,255.41,False
Order_3531,User_5888,2025-05-23,Argentina,Desktop,Social,Jacket-Winter-M,Moda,2.0,139.18,0.0,278.36,False
Order_3532,User_2853,2025-03-26,Colombia,Desktop,Organic,Jacket-Winter-M,Moda,1.0,266.58,0.0,266.58,False
Order_3533,User_382,2025-02-02,Argentina,Desktop,Organic,Tablet-Standard-64Gb,Electronica,1.0,161.07,15.0,146.07,False
Order_3534,User_5796,2025-06-11,Argentina,Desktop,Social,Tablet-Standard-64Gb,Electronica,1.0,143.74,10.0,133.74,False
Order_3535,User_7488,2025-02-28,Argentina,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,465.89,5.0,460.89,False
Order_3536,User_6120,2025-06-06,Argentina,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,66.72,0.0,133.45,False
Order_3537,User_3675,2025-03-05,Mexico,Mobile,Social,Sneakers-Urban-42,Moda,2.0,405.29,0.0,810.58,False
Order_3538,User_4552,2025-05-01,Argentina,Desktop,Social,Blender-Xl-Red,Hogar,2.0,496.98,5.0,988.96,False
Order_3539,User_1962,2025-03-22,Argentina,Mobile,Social,Laptop-Gaming-16Gb,Electronica,1.0,446.16,5.0,441.16,False
Order_3540,User_1264,2025-01-25,Colombia,Mobile,Organic,Phone-Pro-128Gb,Electronica,2.0,444.75,0.0,889.51,False
Order_3541,User_6153,2025-02-07,Argentina,Mobile,Organic,Laptop-Gaming-16Gb,Electronica,1.0,430.83,10.0,420.83,False
Order_3542,User_4969,2025-01-21,Mexico,Desktop,Social,Vacuum-Pro-Black,Hogar,2.0,230.52,0.0,461.04,False
Order_3543,User_2099,2025-04-29,Colombia,Desktop,Social,Sneakers-Urban-42,Moda,2.0,494.28,0.0,988.55,False
Order_3544,User_4265,2025-03-10,Colombia,Mobile,Organic,Blender-Xl-Red,Hogar,2.0,81.87,5.0,158.74,False
Order_3545,User_7673,2025-04-10,Colombia,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,318.08,5.0,631.17,False
Order_3546,User_3378,2025-03-12,Mexico,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,382.09,5.0,377.09,False
Order_3547,User_5651,2025-04-04,Mexico,Desktop,Organic,Sneakers-Urban-42,Moda,2.0,418.03,5.0,831.06,False
Order_3548,User_2270,2025-01-16,Colombia,Desktop,Organic,Vacuum-Pro-Black,Hogar,2.0,33.19,10.0,56.38,False
Order_3549,User_7555,2025-02-27,Argentina,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,276.34,0.0,552.68,False
Order_3550,User_3940,2025-03-25,Mexico,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,176.17,10.0,342.35,False
Order_3551,User_1007,2025-06-08,Mexico,Mobile,Organic,Vacuum-Pro-Black,Hogar,2.0,464.43,0.0,928.87,False
Order_3552,User_883,2025-02-07,Argentina,Mobile,Organic,Vacuum-Pro-Black,Hogar,1.0,486.43,15.0,471.43,False
Order_3553,User_6236,2025-03-23,Colombia,Mobile,Paid_Search,Jacket-Winter-M,Moda,1.0,486.34,5.0,481.34,False
Order_3554,User_3529,2025-03-22,Mexico,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,199.4,5.0,194.4,False
Order_3555,User_7877,2025-05-18,Colombia,Mobile,Organic,Jacket-Winter-M,Moda,1.0,337.0,0.0,337.0,False
Order_3556,User_7961,2025-06-15,Argentina,Desktop,Social,Jacket-Winter-M,Moda,1.0,309.58,5.0,304.58,False
Order_3557,User_4614,2025-06-02,Colombia,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,346.03,0.0,692.05,False
Order_3558,User_4421,2025-03-17,Mexico,Mobile,Organic,Tablet-Standard-64Gb,Electronica,2.0,193.05,5.0,381.11,False
Order_3559,User_7031,2025-02-19,Colombia,Mobile,Organic,Sneakers-Urban-42,Moda,2.0,415.61,0.0,831.22,False
