id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,categoria_producto,cantidad,precio_unitario,monto_descuento,monto_total,es_devolucion,costo_unitario,cogs,gross_profit,gross_margin_pct
Order_4566,User_1554,2025-01-30,Argentina,Desktop,Social,Phone-Pro-128Gb,Electronica,2.0,215.81,0.0,431.62,False,10.12,20.24,411.38,95.31
Order_4567,User_2461,2025-05-10,Mexico,Mobile,Organic,Laptop-Gaming-16Gb,Electronica,1.0,477.08,5.0,472.08,False,280.68,280.68,191.39999999999998,40.54
Order_4568,User_659,2025-03-16,Colombia,Desktop,Organic,Vacuum-Pro-Black,Hogar,2.0,106.97,15.0,198.94,False,16.6,33.2,165.74,83.31
Order_4569,User_6447,2025-01-22,Mexico,Mobile,Organic,Vacuum-Pro-Black,Hogar,1.0,61.73,10.0,51.73,False,16.6,16.6,35.129999999999995,67.91
Order_4570,User_720,2025-02-07,Mexico,Desktop,Social,Vacuum-Pro-Black,Hogar,2.0,477.01,0.0,954.02,False,16.6,33.2,920.8199999999999,96.52
Order_4571,User_987,2025-05-28,Colombia,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,435.65,0.0,871.3,False,280.68,561.36,309.93999999999994,35.57
Order_4572,User_5722,2025-03-15,Mexico,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,1.0,453.14,0.0,453.14,False,25.21,25.21,427.93,94.44
Order_4573,User_7419,2025-01-20,Mexico,Mobile,Organic,Sneakers-Urban-42,Moda,2.0,437.76,0.0,875.52,False,17.21,34.42,841.1,96.07
Order_4574,User_5470,2025-03-15,Mexico,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,415.65,10.0,405.65,False,10.12,10.12,395.53,97.51
Order_4575,User_345,2025-01-11,Colombia,Desktop,Organic,Vacuum-Pro-Black,Hogar,2.0,355.3,15.0,695.6,False,16.6,33.2,662.4,95.23
Order_4576,User_6440,2025-05-01,Colombia,Mobile,Organic,Jacket-Winter-M,Moda,1.0,278.82,5.0,273.82,False,189.31,189.31,84.50999999999999,30.86
Order_4577,User_7796,2025-04-22,Colombia,Mobile,Organic,Phone-Pro-128Gb,Electronica,2.0,53.51,5.0,102.02,False,10.12,20.24,81.78,80.16
Order_4578,User_5263,2025-01-12,Argentina,Mobile,Social,Phone-Pro-128Gb,Electronica,2.0,167.72,0.0,335.43,False,10.12,20.24,315.19,93.97
Order_4579,User_759,2025-01-01,Colombia,Mobile,Organic,Phone-Pro-128Gb,Electronica,1.0,435.41,5.0,430.41,False,10.12,10.12,420.29,97.65
Order_4580,User_7907,2025-03-04,Colombia,Mobile,Social,Jacket-Winter-M,Moda,2.0,49.89,5.0,94.77,False,189.31,378.62,-283.85,-299.51
Order_4581,User_4038,2025-06-12,Argentina,Mobile,Social,Phone-Pro-128Gb,Electronica,1.0,315.33,15.0,300.33,False,10.12,10.12,290.21,96.63
Order_4582,User_7857,2025-04-03,Mexico,Mobile,Organic,Tablet-Standard-64Gb,Electronica,2.0,291.15,10.0,572.29,False,25.21,50.42,521.87,91.19
Order_4583,User_4124,2025-03-12,Colombia,Desktop,Social,Tablet-Standard-64Gb,Electronica,2.0,449.79,0.0,899.57,False,25.21,50.42,849.1500000000001,94.4
Order_4584,User_666,2025-04-14,Colombia,Desktop,Paid_Search,Sneakers-Urban-42,Moda,1.0,102.99,15.0,87.99,False,17.21,17.21,70.78,80.44
Order_4585,User_2983,2025-02-01,Colombia,Desktop,Organic,Sneakers-Urban-42,Moda,1.0,20.41,5.0,15.41,False,17.21,17.21,-1.8000000000000007,-11.68
Order_4586,User_5122,2025-02-08,Argentina,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,437.09,0.0,874.18,False,176.64,353.28,520.9,59.59
Order_4587,User_5325,2025-05-11,Colombia,Mobile,Organic,Jacket-Winter-M,Moda,2.0,284.09,10.0,558.19,False,189.31,378.62,179.57000000000005,32.17
Order_4588,User_7216,2025-03-24,Argentina,Desktop,Organic,Tablet-Standard-64Gb,Electronica,2.0,467.18,0.0,934.36,False,25.21,50.42,883.94,94.6
Order_4589,User_2413,2025-01-13,Argentina,Desktop,Social,Jacket-Winter-M,Moda,2.0,450.16,0.0,900.31,False,189.31,378.62,521.6899999999999,57.95
Order_4590,User_1390,2025-02-13,Mexico,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,165.77,0.0,331.55,False,25.21,50.42,281.13,84.79
Order_4591,User_7657,2025-04-07,Colombia,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,465.81,0.0,931.63,False,25.21,50.42,881.21,94.59
Order_4592,User_2506,2025-05-22,Colombia,Mobile,Organic,Phone-Pro-128Gb,Electronica,2.0,112.74,15.0,210.49,False,10.12,20.24,190.25,90.38
Order_4593,User_2769,2025-06-10,Argentina,Mobile,Social,Tablet-Standard-64Gb,Electronica,2.0,437.49,5.0,869.98,False,25.21,50.42,819.5600000000001,94.2
Order_4594,User_6807,2025-04-15,Colombia,Mobile,Social,Tablet-Standard-64Gb,Electronica,1.0,57.61,0.0,57.61,False,25.21,25.21,32.4,56.24
Order_4595,User_839,2025-04-16,Colombia,Desktop,Organic,Vacuum-Pro-Black,Hogar,2.0,137.33,10.0,264.66,False,16.6,33.2,231.46000000000004,87.46
Order_4596,User_3529,2025-06-07,Mexico,Mobile,Organic,Laptop-Gaming-16Gb,Electronica,1.0,438.89,15.0,423.89,False,280.68,280.68,143.20999999999998,33.78
Order_4597,User_6390,2025-06-08,Mexico,Mobile,Social,Jacket-Winter-M,Moda,1.0,147.04,5.0,142.04,False,189.31,189.31,-47.27000000000001,-33.28
Order_4598,User_5969,2025-01-05,Mexico,Mobile,Organic,Jacket-Winter-M,Moda,1.0,123.58,5.0,118.58,False,189.31,189.31,-70.73,-59.65
Order_4599,User_3031,2025-06-12,Argentina,Mobile,Social,Vacuum-Pro-Black,Hogar,2.0,30.43,15.0,45.86,False,16.6,33.2,12.659999999999997,27.61
Order_4600,User_2922,2025-05-15,Mexico,Mobile,Social,Sneakers-Urban-42,Moda,1.0,87.73,0.0,87.73,False,17.21,17.21,70.52000000000001,80.38
Order_4601,User_5554,2025-01-17,Argentina,Mobile,Social,Sneakers-Urban-42,Moda,1.0,471.34,0.0,471.34,False,17.21,17.21,454.13,96.35
Order_4602,User_1835,2025-01-13,Argentina,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,2.0,336.33,5.0,667.66,False,10.12,20.24,647.42,96.97
Order_4603,User_1957,2025-04-11,Colombia,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,232.67,0.0,465.34,False,16.6,33.2,432.14,92.87
Order_4604,User_6373,2025-05-16,Colombia,Mobile,Social,Tablet-Standard-64Gb,Electronica,2.0,84.08,15.0,153.15,False,25.21,50.42,102.73,67.08
Order_4605,User_6444,2025-05-23,Argentina,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,258.83,10.0,507.66,False,16.6,33.2,474.46000000000004,93.46
Order_4606,User_1386,2025-01-02,Colombia,Desktop,Organic,Laptop-Gaming-16Gb,Electronica,1.0,120.23,0.0,120.23,False,280.68,280.68,-160.45,-133.45
Order_4607,User_651,2025-03-08,Mexico,Mobile,Social,Vacuum-Pro-Black,Hogar,1.0,244.69,0.0,244.69,False,16.6,16.6,228.09,93.22
Order_4608,User_6851,2025-06-14,Argentina,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,384.21,5.0,763.41,False,16.6,33.2,730.2099999999999,95.65
Order_4609,User_7675,2025-05-02,Mexico,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,25.16,0.0,50.31,False,280.68,561.36,-511.05,-1015.8
Order_4610,User_1418,2025-03-05,Colombia,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,1.0,326.25,5.0,321.25,False,16.6,16.6,304.65,94.83
Order_4611,User_2916,2025-04-07,Argentina,Mobile,Organic,Sneakers-Urban-42,Moda,2.0,139.64,15.0,264.28,False,17.21,34.42,229.85999999999996,86.98
Order_4612,User_754,2025-02-18,Argentina,Mobile,Social,Phone-Pro-128Gb,Electronica,2.0,37.14,5.0,69.28,False,10.12,20.24,49.040000000000006,70.79
Order_4613,User_712,2025-01-17,Colombia,Mobile,Organic,Phone-Pro-128Gb,Electronica,2.0,226.3,0.0,452.61,False,10.12,20.24,432.37,95.53
Order_4614,User_6041,2025-03-04,Mexico,Desktop,Social,Jacket-Winter-M,Moda,2.0,142.89,15.0,270.77,False,189.31,378.62,-107.85000000000002,-39.83
Order_4615,User_6220,2025-01-17,Mexico,Desktop,Organic,Vacuum-Pro-Black,Hogar,1.0,312.66,0.0,312.66,False,16.6,16.6,296.06,94.69
Order_4616,User_5553,2025-04-13,Argentina,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,302.71,10.0,292.71,False,10.12,10.12,282.59,96.54
Order_4617,User_817,2025-03-17,Colombia,Desktop,Social,Tablet-Standard-64Gb,Electronica,1.0,494.66,0.0,494.66,False,25.21,25.21,469.45000000000005,94.9
Order_4618,User_2989,2025-05-14,Colombia,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,410.21,0.0,820.43,False,17.21,34.42,786.01,95.8
Order_4619,User_7878,2025-06-21,Colombia,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,294.59,5.0,584.17,False,280.68,561.36,22.809999999999945,3.9
Order_4620,User_2104,2025-03-20,Mexico,Mobile,Social,Sneakers-Urban-42,Moda,1.0,364.98,10.0,354.98,False,17.21,17.21,337.77000000000004,95.15
Order_4621,User_7337,2025-02-10,Mexico,Mobile,Social,Blender-Xl-Red,Hogar,2.0,142.94,0.0,285.88,False,176.64,353.28,-67.39999999999998,-23.58
Order_4622,User_6297,2025-04-18,Mexico,Desktop,Organic,Blender-Xl-Red,Hogar,1.0,260.5,5.0,255.5,False,176.64,176.64,78.86000000000001,30.86
Order_4623,User_5033,2025-02-03,Argentina,Desktop,Social,Blender-Xl-Red,Hogar,1.0,159.98,0.0,159.98,False,176.64,176.64,-16.659999999999997,-10.41
Order_4624,User_6085,2025-05-16,Argentina,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,453.25,5.0,448.25,False,10.12,10.12,438.13,97.74
Order_4625,User_5836,2025-01-27,Mexico,Desktop,Paid_Search,Blender-Xl-Red,Hogar,2.0,69.15,0.0,138.29,False,176.64,353.28,-214.98999999999998,-155.46
Order_4626,User_1417,2025-03-06,Argentina,Desktop,Paid_Search,Sneakers-Urban-42,Moda,1.0,460.15,5.0,455.15,False,17.21,17.21,437.94,96.22
Order_4627,User_6715,2025-01-11,Colombia,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,137.03,0.0,137.03,False,176.64,176.64,-39.609999999999985,-28.91
Order_4628,User_5297,2025-03-16,Mexico,Mobile,Organic,Jacket-Winter-M,Moda,1.0,407.68,0.0,407.68,False,189.31,189.31,218.37,53.56
Order_4629,User_7968,2025-06-11,Argentina,Desktop,Social,Phone-Pro-128Gb,Electronica,1.0,91.23,0.0,91.23,False,10.12,10.12,81.11,88.91
Order_4630,User_7418,2025-04-01,Mexico,Mobile,Social,Phone-Pro-128Gb,Electronica,1.0,52.41,5.0,47.41,False,10.12,10.12,37.29,78.65
Order_4631,User_6498,2025-04-06,Argentina,Mobile,Social,Blender-Xl-Red,Hogar,1.0,22.47,5.0,17.47,False,176.64,176.64,-159.17,-911.1
Order_4632,User_3121,2025-01-11,Mexico,Desktop,Organic,Phone-Pro-128Gb,Electronica,2.0,425.66,0.0,851.32,False,10.12,20.24,831.08,97.62
Order_4633,User_5892,2025-02-28,Argentina,Mobile,Social,Blender-Xl-Red,Hogar,1.0,443.36,0.0,443.36,False,176.64,176.64,266.72,60.16
Order_4634,User_6139,2025-04-05,Mexico,Mobile,Social,Jacket-Winter-M,Moda,2.0,460.02,10.0,910.05,False,189.31,378.62,531.43,58.4
Order_4635,User_6270,2025-06-24,Argentina,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,364.31,5.0,723.62,False,16.6,33.2,690.42,95.41
Order_4636,User_1131,2025-02-19,Argentina,Mobile,Organic,Sneakers-Urban-42,Moda,1.0,215.26,5.0,210.26,False,17.21,17.21,193.04999999999998,91.81
Order_4637,User_2599,2025-01-06,Mexico,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,399.43,5.0,793.86,False,189.31,378.62,415.24,52.31
Order_4638,User_693,2025-05-01,Argentina,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,207.79,0.0,207.79,False,10.12,10.12,197.67,95.13
Order_4639,User_4733,2025-04-16,Argentina,Mobile,Social,Vacuum-Pro-Black,Hogar,1.0,113.74,0.0,113.74,False,16.6,16.6,97.13999999999999,85.41
Order_4640,User_6835,2025-03-16,Argentina,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,112.97,5.0,220.94,False,189.31,378.62,-157.68,-71.37
Order_4641,User_2517,2025-05-16,Argentina,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,128.24,0.0,256.49,False,17.21,34.42,222.07,86.58
Order_4642,User_905,2025-01-06,Colombia,Desktop,Social,Sneakers-Urban-42,Moda,1.0,433.66,5.0,428.66,False,17.21,17.21,411.45000000000005,95.99
Order_4643,User_5566,2025-01-28,Mexico,Mobile,Organic,Vacuum-Pro-Black,Hogar,2.0,344.67,10.0,679.33,False,16.6,33.2,646.13,95.11
Order_4644,User_3000,2025-05-23,Argentina,Desktop,Organic,Tablet-Standard-64Gb,Electronica,1.0,98.2,0.0,98.2,False,25.21,25.21,72.99000000000001,74.33
Order_4645,User_2829,2025-05-13,Argentina,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,388.41,5.0,383.41,False,16.6,16.6,366.81,95.67
Order_4646,User_4978,2025-03-12,Mexico,Desktop,Social,Blender-Xl-Red,Hogar,1.0,432.09,0.0,432.09,False,176.64,176.64,255.45,59.12
Order_4647,User_2355,2025-02-04,Colombia,Desktop,Organic,Sneakers-Urban-42,Moda,2.0,381.92,0.0,763.85,False,17.21,34.42,729.4300000000001,95.49
Order_4648,User_5037,2025-06-28,Mexico,Desktop,Organic,Jacket-Winter-M,Moda,1.0,175.01,10.0,165.01,False,189.31,189.31,-24.30000000000001,-14.73
Order_4649,User_6667,2025-06-26,Mexico,Mobile,Social,Phone-Pro-128Gb,Electronica,1.0,386.3,0.0,386.3,False,10.12,10.12,376.18,97.38
Order_4650,User_821,2025-03-16,Mexico,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,71.3,5.0,137.6,False,17.21,34.42,103.17999999999999,74.99
Order_4651,User_3813,2025-01-15,Colombia,Desktop,Paid_Search,Sneakers-Urban-42,Moda,1.0,215.39,0.0,215.39,False,17.21,17.21,198.17999999999998,92.01
Order_4652,User_7338,2025-03-16,Argentina,Desktop,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,180.93,5.0,356.86,False,25.21,50.42,306.44,85.87
Order_4653,User_2079,2025-02-25,Mexico,Desktop,Social,Sneakers-Urban-42,Moda,2.0,336.9,5.0,668.8,False,17.21,34.42,634.38,94.85
Order_4654,User_1506,2025-04-01,Mexico,Mobile,Social,Laptop-Gaming-16Gb,Electronica,2.0,232.49,15.0,449.99,False,280.68,561.36,-111.37,-24.75
Order_4655,User_1470,2025-05-15,Argentina,Desktop,Social,Sneakers-Urban-42,Moda,1.0,308.04,10.0,298.04,False,17.21,17.21,280.83000000000004,94.23
Order_4656,User_869,2025-03-22,Argentina,Desktop,Organic,Laptop-Gaming-16Gb,Electronica,1.0,143.71,10.0,133.71,False,280.68,280.68,-146.97,-109.92
Order_4657,User_5966,2025-02-01,Colombia,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,2.0,345.74,0.0,691.49,False,10.12,20.24,671.25,97.07
Order_4658,User_3098,2025-02-26,Colombia,Desktop,Paid_Search,Jacket-Winter-M,Moda,2.0,219.2,0.0,438.41,False,189.31,378.62,59.79000000000002,13.64
Order_4659,User_5941,2025-01-27,Mexico,Desktop,Organic,Jacket-Winter-M,Moda,1.0,99.04,15.0,84.04,False,189.31,189.31,-105.27,-125.26
Order_4660,User_441,2025-06-03,Colombia,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,452.85,10.0,442.85,False,10.12,10.12,432.73,97.71
Order_4661,User_602,2025-04-30,Argentina,Mobile,Paid_Search,Sneakers-Urban-42,Moda,2.0,186.51,15.0,358.03,False,17.21,34.42,323.60999999999996,90.39
Order_4662,User_823,2025-02-01,Mexico,Mobile,Social,Sneakers-Urban-42,Moda,2.0,364.55,5.0,724.1,False,17.21,34.42,689.6800000000001,95.25
Order_4663,User_7894,2025-06-05,Argentina,Desktop,Organic,Sneakers-Urban-42,Moda,2.0,47.1,5.0,89.2,False,17.21,34.42,54.78,61.41
Order_4664,User_4153,2025-03-03,Mexico,Desktop,Organic,Blender-Xl-Red,Hogar,1.0,470.83,15.0,455.83,False,176.64,176.64,279.19,61.25
Order_4665,User_4037,2025-06-11,Colombia,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,249.56,0.0,499.13,False,176.64,353.28,145.85000000000002,29.22
Order_4666,User_6746,2025-05-07,Colombia,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,2.0,343.52,15.0,672.05,False,10.12,20.24,651.81,96.99
Order_4667,User_4916,2025-04-14,Argentina,Desktop,Paid_Search,Sneakers-Urban-42,Moda,2.0,334.91,10.0,659.83,False,17.21,34.42,625.4100000000001,94.78
Order_4668,User_3383,2025-02-27,Colombia,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,194.12,15.0,179.12,False,280.68,280.68,-101.56,-56.7
Order_4669,User_5398,2025-04-15,Mexico,Mobile,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,46.03,0.0,46.03,False,10.12,10.12,35.910000000000004,78.01
Order_4670,User_3234,2025-01-20,Colombia,Desktop,Social,Jacket-Winter-M,Moda,1.0,136.7,15.0,121.7,False,189.31,189.31,-67.61,-55.55
Order_4671,User_4104,2025-06-06,Colombia,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,444.75,5.0,439.75,False,176.64,176.64,263.11,59.83
Order_4672,User_7980,2025-05-08,Argentina,Mobile,Social,Sneakers-Urban-42,Moda,2.0,430.7,10.0,851.4,False,17.21,34.42,816.98,95.96
Order_4673,User_4046,2025-03-25,Argentina,Desktop,Social,Phone-Pro-128Gb,Electronica,1.0,163.92,0.0,163.92,False,10.12,10.12,153.79999999999998,93.83
Order_4674,User_3,2025-01-25,Mexico,Desktop,Organic,Vacuum-Pro-Black,Hogar,2.0,183.35,0.0,366.7,False,16.6,33.2,333.5,90.95
Order_4675,User_833,2025-05-09,Mexico,Mobile,Organic,Jacket-Winter-M,Moda,2.0,126.87,0.0,253.75,False,189.31,378.62,-124.87,-49.21
Order_4676,User_4072,2025-05-22,Colombia,Desktop,Social,Jacket-Winter-M,Moda,1.0,309.91,0.0,309.91,False,189.31,189.31,120.60000000000002,38.91
Order_4677,User_4915,2025-05-15,Colombia,Mobile,Social,Vacuum-Pro-Black,Hogar,1.0,295.21,0.0,295.21,False,16.6,16.6,278.60999999999996,94.38
Order_4678,User_7909,2025-01-03,Argentina,Desktop,Organic,Sneakers-Urban-42,Moda,1.0,456.58,0.0,456.58,False,17.21,17.21,439.37,96.23
Order_4679,User_3376,2025-02-23,Mexico,Mobile,Social,Tablet-Standard-64Gb,Electronica,2.0,176.49,5.0,347.99,False,25.21,50.42,297.57,85.51
Order_4680,User_2993,2025-01-08,Colombia,Mobile,Social,Sneakers-Urban-42,Moda,1.0,54.22,0.0,54.22,False,17.21,17.21,37.01,68.26
Order_4681,User_4384,2025-03-27,Mexico,Desktop,Organic,Vacuum-Pro-Black,Hogar,2.0,492.4,0.0,984.8,False,16.6,33.2,951.5999999999999,96.63
Order_4682,User_5146,2025-01-29,Argentina,Mobile,Social,Tablet-Standard-64Gb,Electronica,2.0,482.72,5.0,960.43,False,25.21,50.42,910.01,94.75
Order_4683,User_231,2025-06-02,Mexico,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,1.0,170.29,5.0,165.29,False,280.68,280.68,-115.39000000000001,-69.81
Order_4684,User_3293,2025-01-04,Argentina,Mobile,Organic,Vacuum-Pro-Black,Hogar,1.0,62.11,10.0,52.11,False,16.6,16.6,35.51,68.14
Order_4685,User_2464,2025-04-07,Mexico,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,2.0,314.97,0.0,629.94,False,25.21,50.42,579.5200000000001,92.0
Order_4686,User_6972,2025-06-13,Argentina,Mobile,Organic,Vacuum-Pro-Black,Hogar,2.0,295.79,5.0,586.59,False,16.6,33.2,553.39,94.34
Order_4687,User_1877,2025-03-09,Colombia,Mobile,Paid_Search,Sneakers-Urban-42,Moda,1.0,468.87,10.0,458.87,False,17.21,17.21,441.66,96.25
Order_4688,User_4752,2025-06-02,Argentina,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,357.56,0.0,715.12,False,189.31,378.62,336.5,47.06
Order_4689,User_1404,2025-04-17,Colombia,Desktop,Paid_Search,Phone-Pro-128Gb,Electronica,1.0,22.91,0.0,22.91,False,10.12,10.12,12.790000000000001,55.83
Order_4690,User_6027,2025-06-08,Argentina,Mobile,Social,Tablet-Standard-64Gb,Electronica,1.0,396.62,15.0,381.62,False,25.21,25.21,356.41,93.39
Order_4691,User_3167,2025-04-11,Argentina,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,267.88,0.0,535.76,False,189.31,378.62,157.14,29.33
Order_4692,User_5905,2025-03-30,Argentina,Desktop,Organic,Blender-Xl-Red,Hogar,2.0,49.57,0.0,99.13,False,176.64,353.28,-254.14999999999998,-256.38
Order_4693,User_6739,2025-01-15,Colombia,Mobile,Organic,Phone-Pro-128Gb,Electronica,2.0,204.11,0.0,408.22,False,10.12,20.24,387.98,95.04
Order_4694,User_5122,2025-06-04,Argentina,Desktop,Social,Laptop-Gaming-16Gb,Electronica,2.0,187.73,5.0,370.46,False,280.68,561.36,-190.90000000000003,-51.53
Order_4695,User_1539,2025-02-01,Mexico,Mobile,Organic,Sneakers-Urban-42,Moda,1.0,308.57,5.0,303.57,False,17.21,17.21,286.36,94.33
Order_4696,User_4935,2025-06-13,Mexico,Desktop,Organic,Laptop-Gaming-16Gb,Electronica,2.0,65.3,10.0,120.59,False,280.68,561.36,-440.77,-365.51
Order_4697,User_438,2025-03-15,Mexico,Mobile,Organic,Phone-Pro-128Gb,Electronica,2.0,338.91,5.0,672.81,False,10.12,20.24,652.5699999999999,96.99
Order_4698,User_6213,2025-03-16,Argentina,Desktop,Organic,Jacket-Winter-M,Moda,2.0,310.31,0.0,620.62,False,189.31,378.62,242.0,38.99
Order_4699,User_6479,2025-04-12,Argentina,Desktop,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,417.23,15.0,819.47,False,16.6,33.2,786.27,95.95
Order_4700,User_1708,2025-03-29,Argentina,Desktop,Organic,Jacket-Winter-M,Moda,2.0,440.6,15.0,866.21,False,189.31,378.62,487.59000000000003,56.29
Order_4701,User_6272,2025-05-31,Argentina,Desktop,Paid_Search,Laptop-Gaming-16Gb,Electronica,2.0,46.59,5.0,88.18,False,280.68,561.36,-473.18,-536.61
Order_4702,User_3054,2025-04-15,Mexico,Desktop,Social,Sneakers-Urban-42,Moda,2.0,422.26,10.0,834.53,False,17.21,34.42,800.11,95.88
Order_4703,User_2832,2025-02-10,Colombia,Desktop,Social,Laptop-Gaming-16Gb,Electronica,1.0,237.26,15.0,222.26,False,280.68,280.68,-58.420000000000016,-26.28
Order_4704,User_7698,2025-06-05,Argentina,Mobile,Organic,Laptop-Gaming-16Gb,Electronica,2.0,190.61,0.0,381.23,False,280.68,561.36,-180.13,-47.25
Order_4705,User_2148,2025-02-07,Argentina,Mobile,Paid_Search,Tablet-Standard-64Gb,Electronica,1.0,117.66,0.0,117.66,False,25.21,25.21,92.44999999999999,78.57
Order_4706,User_7503,2025-04-26,Colombia,Mobile,Paid_Search,Blender-Xl-Red,Hogar,1.0,451.13,15.0,436.13,False,176.64,176.64,259.49,59.5
Order_4707,User_3571,2025-03-28,Argentina,Mobile,Social,Laptop-Gaming-16Gb,Electronica,2.0,229.07,10.0,448.13,False,280.68,561.36,-113.23000000000002,-25.27
Order_4708,User_7619,2025-01-24,Mexico,Mobile,Social,Vacuum-Pro-Black,Hogar,1.0,425.55,5.0,420.55,False,16.6,16.6,403.95,96.05
Order_4709,User_1853,2025-01-10,Colombia,Mobile,Organic,Blender-Xl-Red,Hogar,1.0,144.24,0.0,144.24,False,176.64,176.64,-32.39999999999998,-22.46
Order_4710,User_3312,2025-03-17,Mexico,Mobile,Social,Tablet-Standard-64Gb,Electronica,1.0,142.7,0.0,142.7,False,25.21,25.21,117.48999999999998,82.33
Order_4711,User_5198,2025-05-18,Mexico,Desktop,Social,Jacket-Winter-M,Moda,2.0,438.38,0.0,876.76,False,189.31,378.62,498.14,56.82
Order_4712,User_6379,2025-01-11,Mexico,Desktop,Organic,Jacket-Winter-M,Moda,2.0,268.18,0.0,536.35,False,189.31,378.62,157.73000000000002,29.41
Order_4713,User_7734,2025-06-11,Mexico,Mobile,Paid_Search,Vacuum-Pro-Black,Hogar,2.0,429.49,0.0,858.98,False,16.6,33.2,825.78,96.13
Order_4714,User_1039,2025-03-28,Argentina,Mobile,Social,Phone-Pro-128Gb,Electronica,1.0,182.16,5.0,177.16,False,10.12,10.12,167.04,94.29
Order_4715,User_4152,2025-04-12,Argentina,Desktop,Social,Tablet-Standard-64Gb,Electronica,2.0,254.18,10.0,498.36,False,25.21,50.42,447.94,89.88
Order_4716,User_5115,2025-01-12,Colombia,Desktop,Social,Vacuum-Pro-Black,Hogar,1.0,116.68,0.0,116.68,False,16.6,16.6,100.08000000000001,85.77
Order_4717,User_1065,2025-01-25,Argentina,Mobile,Social,Jacket-Winter-M,Moda,1.0,381.39,5.0,376.39,False,189.31,189.31,187.07999999999998,49.7
Order_4718,User_1104,2025-02-02,Mexico,Mobile,Organic,Sneakers-Urban-42,Moda,2.0,71.18,0.0,142.36,False,17.21,34.42,107.94000000000001,75.82
Order_4719,User_7665,2025-01-05,Mexico,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,269.95,15.0,524.9,False,189.31,378.62,146.27999999999997,27.87
Order_4720,User_3553,2025-02-19,Argentina,Desktop,Organic,Tablet-Standard-64Gb,Electronica,2.0,43.5,0.0,87.01,False,25.21,50.42,36.59,42.05
Order_4721,User_2523,2025-01-15,Colombia,Mobile,Social,Phone-Pro-128Gb,Electronica,2.0,120.13,0.0,240.26,False,10.12,20.24,220.01999999999998,91.58
Order_4722,User_7261,2025-02-22,Colombia,Desktop,Social,Sneakers-Urban-42,Moda,1.0,409.44,5.0,404.44,False,17.21,17.21,387.23,95.74
Order_4723,User_5818,2025-04-12,Mexico,Mobile,Paid_Search,Jacket-Winter-M,Moda,2.0,146.61,10.0,283.21,False,189.31,378.62,-95.41000000000003,-33.69
Order_4724,User_393,2025-01-23,Colombia,Mobile,Social,Jacket-Winter-M,Moda,1.0,63.66,10.0,53.66,False,189.31,189.31,-135.65,-252.8
